sku_id,canonical_sku,article,code_1c,name,in_cost,in_sales,in_intersection,sales_revenue_rub,status
SKU-1b68fc5ea251d121,01-K,01-К,00-00000353,"Куртка женская, черная, из бархата, с сеткой на капюшоне",N,N,N,,CANDIDATE_MASTER
SKU-0de90da37d39d03a,01265,01265,00-00000551,"Платье женское, черное, из трикотажа, с асимметричной драпировкой",N,N,N,,CANDIDATE_MASTER
SKU-3d139e3fe502e909,36-07A,36-07А,00-00000538,"Юбка женская, черная, из шелка, с вышивкой  ""Леопард""",N,N,N,,CANDIDATE_MASTER
SKU-7ff870ee73473e63,36-08,36-08,00-00000539,"Юбка женская, черная, из шерсти, с вышивкой ""Гепард""",N,N,N,,CANDIDATE_MASTER
SKU-e1d5ff5ed0fbc2c0,36-08A,36-08А,00-00000537,"Блуза-корсет женская, красная, из натуральной кожи",N,N,N,,CANDIDATE_MASTER
SKU-79dfe8c836a1d2c8,36-08Б,36-08Б,00-00000536,"Блуза-корсет женская, черный, из натуральной кожи",N,N,N,,CANDIDATE_MASTER
SKU-4f0b00a9241c8380,COV,COV,00-00000198,Маска,N,N,N,,CANDIDATE_MASTER
SKU-995c7bafb75c7eba,FW17-24,FW 17-24,00-00000295,"Платье женское, черное, из крепа, отрезное по линии талии",N,N,N,,CANDIDATE_MASTER
SKU-a9b1e4f31df35fee,FW15-28,FW15-28,00-00000396,"Платье женское, серое, из шерсти с отделкой из кружева",N,N,N,,CANDIDATE_MASTER
SKU-cc5a26311841658d,FW1513,FW1513,00-00000369,"Юбка женская,черная с золотым рисунком,из парчи,с крупными складками",N,N,N,,CANDIDATE_MASTER
SKU-2c1c6643052fd286,FW1528,FW1528,00-00000368,"Жакет женский, черный с золотым рисунком, из шелковой парчи",N,N,N,,CANDIDATE_MASTER
SKU-417f80fd0b64a61f,FW1542,FW1542,00-00000386,"Платье женское, серое, из шерстяного твида с отделкой из кружева",N,N,N,,CANDIDATE_MASTER
SKU-4fff4766937c2c52,FW17-248,FW17-248,00-00000402,"Платье женское, коричневое, из шерсти средней длины",N,N,N,,CANDIDATE_MASTER
SKU-d07f99616998998b,FW17-25,FW17-25,00-00000264,"Платье женское, черное, из крепа, с белым воротником",N,N,N,,CANDIDATE_MASTER
SKU-73dde2563c09c10e,FW17-28,FW17-28,00-00000351,"Жакет женский, черный, из шерсти, двубортный",N,N,N,,CANDIDATE_MASTER
SKU-d1343fd878d7ac72,KP-039A,KP-039А,00-00000414,"Платье женское, белое в черный горох, из хлопка с открытыми плечами",N,N,N,,CANDIDATE_MASTER
SKU-2b698091f4f075be,KP-63,KP-63,00-00001400,"Платье женское, белое, из сетки, с нижним кружевным платьем на подкладке",N,N,N,,CANDIDATE_MASTER
SKU-3a329886b4a138c5,PSS15-19,PSS15-19,00-00000258,"Платье женское, голубое, из смесовой ткани, с фрагментами кружева",N,N,N,,CANDIDATE_MASTER
SKU-b2874d7b108b5149,PSS1512,PSS1512,00-00000292,"Платье женское, серое, из смесовой ткани, с фрагментами из кружева",N,N,N,,CANDIDATE_MASTER
SKU-15154c8a396e75ce,PSS17-24BL,PSS17-24BL,00-00000419,"Блуза-топ женская, белая, из хлопка, без рукавов",N,N,N,,CANDIDATE_MASTER
SKU-4812c0647d273a59,PSS1714DR,PSS1714DR,00-00000418,"Платье женское, серое,из шерсти с вышивкой",N,N,N,,CANDIDATE_MASTER
SKU-ede55d908829b8b5,PSS1714DRA,PSS1714DRA,00-00000420,"Платье женское, серое, из шерсти с вышивкой",N,N,N,,CANDIDATE_MASTER
SKU-7a5a1117c9dcebd1,PSS19-06L,PSS19-06L,00-00000388,"Платье женское,черное, многоярусное из шифона",N,N,N,,CANDIDATE_MASTER
SKU-7aef176e35ec5311,SS10-01,SS10-01,00-00000377,"Платье женское, белое, из хлопка с вышивкой на рукавах",N,N,N,,CANDIDATE_MASTER
SKU-006ae161f0e75619,SS16-02,SS16-02,00-00000394,"Платье женское, бежевое с коричневым рисунком из шифона прямого силуэта с цельнокроенным рукавом",N,N,N,,CANDIDATE_MASTER
SKU-2f8b04c69a3872dd,SS16-07TP,SS16-07TP,00-00000342,"Блуза женская, красная с рисунком, из шелковой ткани, с бантом по горловине",N,N,N,,CANDIDATE_MASTER
SKU-a8cac09924ee9323,SS16-11DR,SS16-11DR,00-00000391,"Платье женское, красное с цветным рисунком, из шелковой ткани многоярусное",N,N,N,,CANDIDATE_MASTER
SKU-952c5f6861b3c6a3,SS16-14DR,SS16-14DR,00-00000440,"Платье женское, белое из хлопка с вышивкой",N,N,N,,CANDIDATE_MASTER
SKU-afee8bc13314d8d0,SS16-20DR,SS16-20DR,00-00000398,"Платье женское,черное, из шерстяного крепа на шелковой подкладке",N,N,N,,CANDIDATE_MASTER
SKU-09ab263d93f0ecfd,SS1601,SS1601,00-00000427,"Платье женское, белое, из хлопка, с вышивкой на рукавах",N,N,N,,CANDIDATE_MASTER
SKU-cdbf8c9dfee285a2,SS1630,SS1630,00-00000379,"Брюки женские, черные, из шерсти с металлической застежкой ""молния""",N,N,N,,CANDIDATE_MASTER
SKU-3cfbf0d075e46348,SS17-01DR,SS17-01DR,00-00000404,"Платье женское, синее, из хлопка, декорировано вышивкой",N,N,N,,CANDIDATE_MASTER
SKU-5569fac605f613f0,SS17-02,SS17-02,00-00000344,"Пальто женское, белое, из хлопка, с вышивкой в стиле ""Гжель""",N,N,N,,CANDIDATE_MASTER
SKU-a4a3a73dd637f665,SS17-30,SS17-30,00-00000405,"Юбка женская, белая, из плотного хлопка",N,N,N,,CANDIDATE_MASTER
SKU-e7995920a88f507d,SS17-85,SS17-85,00-00000399,"Платье женское, голубое, из хлопка",N,N,N,,CANDIDATE_MASTER
SKU-1c51da66acf6fdec,SS1730,SS1730,00-00000376,"Брюки женские, черные, из шерсти, со стрелками",N,N,N,,CANDIDATE_MASTER
SKU-45a6eeaa8a397ab0,SS1730-PA,SS1730-PA,00-00000372,"Брюки женские, серые, из шерсти, с молнией, зауженные к низу",N,N,N,,CANDIDATE_MASTER
SKU-910f2b833eb35372,SS1730-PAA,SS1730-PA A,00-00000374,"Брюки женские, черные, из шерсти, с молнией, зауженные к низу",N,Y,N,15500.0,CANDIDATE_MASTER
SKU-70d84235f7c5914b,SS1731,SS1731,00-00000354,"Брюки женские, черные, из шерсти, с отделкой ""лампас"" из шелка",N,N,N,,CANDIDATE_MASTER
SKU-daa6f969dd627574,SS1733,SS1733,00-00000375,"Брюки женские, серые, из шерсти, расклешенные от колена",N,N,N,,CANDIDATE_MASTER
SKU-1bfcaebfaa085b25,SS18-113,SS18-113,00-00000409,"Платье женское, голубое, из хлопка, декорировано разноцветным шнуром",N,N,N,,CANDIDATE_MASTER
SKU-26abea6c99315a30,SS18-130,SS18-130,00-00000340,"Пальто женское, розовое, из хлопка, укороченное, с декором ""Шнур""",N,N,N,,CANDIDATE_MASTER
SKU-e4c9a9680a0821d6,SS18-75,SS18-75,00-00000416,"Платье женское, красное, из хлопка без рукавов",N,N,N,,CANDIDATE_MASTER
SKU-92cc3e58415f73b1,SS18-93,SS18-93,00-00000392,"Платье женское, фиолетовое, из хлопка",N,N,N,,CANDIDATE_MASTER
SKU-4682eef5c9185715,T-1416,T-1416,00-00001617,"Брюки-джоггеры женские, черные, из стрейч бархата, с шелковым лампасом",Y,Y,Y,591078.47,CANDIDATE_MASTER
SKU-67a91ee5bfe20276,T-1418,T-1418,00-00001622,"Свитшот женский, черный, из бархата, с декоративными оборками на рукавах",Y,Y,Y,863821.89,CANDIDATE_MASTER
SKU-83c89766167e4b01,T-1444A,T-1444A,00-00001616,"Свитшот женский, черный, из футера, с декором принт ""дерево, птица, Yanina"", удлененный с капюшоном",Y,Y,Y,259527.75,CANDIDATE_MASTER
SKU-0be6c71e64cd9fb0,T-1672F,T-1672F,00-00001782,"Рубашка женская, белая, из хлопка, прямого кроя, с вышивкой по планке и манжетам",Y,Y,Y,229680.0,CANDIDATE_MASTER
SKU-b749d87ab8f96dec,T-1672F,T-1672F/1,00-00001783,"Рубашка женская, черная, из хлопка, прямого кроя, с вышивкой по планке и манжетам",Y,Y,Y,229680.0,CANDIDATE_MASTER
SKU-6b784ade050056c8,T-1879C,T-1879C,00-00001540,"Юбка женская, черная, из натурального шелка, миди",N,Y,N,156522.0,CANDIDATE_MASTER
SKU-fc109f9dbbf996be,T-1879B,T-1879В,00-00001635,"Юбка женская, черная, из стрейч бархата, миди",N,Y,N,494626.75,CANDIDATE_MASTER
SKU-ed05ca99e40b0ce7,T-1960,T-1960,00-00001459,"Блуза женская, розовая, из шифона, воротник-стойка, переходящий в бант",Y,Y,Y,1903068.14,CANDIDATE_MASTER
SKU-1332172b46234ea1,T-1960,T-1960/1,00-00001434,"Блуза женская, черная, из шифона, с воротником ""стойка"", переходящая в бант",Y,Y,Y,1903068.14,CANDIDATE_MASTER
SKU-0de1f9744d164e84,T-1984P,T-1984P,00-00001619,"Футболка женская, белая, из трикотажа, с декором принт ""дерево, птица, Yanina""",Y,Y,Y,383507.68,CANDIDATE_MASTER
SKU-e50198bd1d694aca,T-2032C,T-2032C/3,00-00001305,"Блуза женская, зеленая с принтом ""капли"", из батиста",N,Y,N,395780.0,CANDIDATE_MASTER
SKU-3a7f12aac5bd666f,T-2032M,T-2032M/2,00-00001351,"Блуза женская, белая с принтом ""черные Y и грибы"", из батиста",N,Y,N,101600.0,CANDIDATE_MASTER
SKU-300b35141bbe390f,T-2032M,T-2032M/3,00-00001357,"Блуза женская, черная с принтом ""белые Y и грибы"", из батиста",N,Y,N,101600.0,CANDIDATE_MASTER
SKU-5e9d947e49bbd2a0,T-2037C,T-2037C/3,00-00001325,"Брюки-капри женские, зеленые с принтом ""капли"", из батиста",N,Y,N,395903.88,CANDIDATE_MASTER
SKU-7a5d85094e51c701,T-2037D,T-2037D,00-00001719,"Брюки женские, голубые с принтом ""цветы"", из хлопка",N,Y,N,203700.0,CANDIDATE_MASTER
SKU-8a3b1a9a112a3f59,T-2037E,T-2037E,00-00001728,"Брюки женские, черные, из шелка, с отделкой черной каймой по низу",Y,Y,Y,134467.43,CANDIDATE_MASTER
SKU-598d7ea88fd11731,T-2050B,T-2050B/3,00-00001326,"Шорты женские, зеленые с принтом ""капли"", из батиста",N,Y,N,111297.65,CANDIDATE_MASTER
SKU-32f782f8803fba4f,T-2050M,T-2050M/2,00-00001352,"Шорты женские, белые с принтом ""черные Y и грибы"", из батиста",N,Y,N,28000.0,CANDIDATE_MASTER
SKU-ec418395e06eb651,T-2050M,T-2050M/3,00-00001358,"Шорты женские, черные с принтом ""белые Y и грибы"", из батиста",N,Y,N,28000.0,CANDIDATE_MASTER
SKU-16b3d64932b7bf75,T-2234,T-2234,00-00001759,"Платье женское, черное, изо льна, с ярусом по низу",Y,Y,Y,200100.0,CANDIDATE_MASTER
SKU-999302e8f94ea57c,T-2234A,T-2234A,00-00001760,"Платье женское, белое, изо льна, с ярусом по низу",Y,Y,Y,156600.0,CANDIDATE_MASTER
SKU-05a41a33ad9304c0,T-2251A,T-2251A,00-00001337,"Платье женское, синее с принтом ""белые Y и девочки"", из хлопка, с разрезами по бокам",N,Y,N,2640729.77,CANDIDATE_MASTER
SKU-341ae4791533080d,T-2251A,T-2251A/1,00-00001336,"Платье женское, белое с принтом ""черные Y и девочки"", из хлопка, с разрезами по бокам",N,Y,N,2640729.77,CANDIDATE_MASTER
SKU-4ae5467be05eef89,T-2324B,T-2324B,00-00001636,"Пальто женское, бордовое, из шелкового бархата, с расшивкой по рукавам, миди",N,Y,N,180870.0,CANDIDATE_MASTER
SKU-814e4af29c5307fe,T-2324C,T-2324С,00-00001637,"Пальто женское, синее, из шелкового бархата, с расшивкой по рукавам, миди",N,Y,N,180870.0,CANDIDATE_MASTER
SKU-512a9911642fec17,T-2359,T-2359,00-00001621,"Свитшот женский, черный, из футера, с декором принт ""сердце, Yanina"", с белой обтачкой",Y,Y,Y,545978.96,CANDIDATE_MASTER
SKU-8a470bfff67acbd2,T-2359A,T-2359A,00-00001620,"Свитшот женский, черный, из футера, с декором принт ""дерево, птица, Yanina"", с белой обтачкой",Y,Y,Y,725735.62,CANDIDATE_MASTER
SKU-4a081cdf5fa049e7,T-2381,T-2381,00-00001467,"Блуза-топ женская, черная, из шелка, на тонких бретельках",Y,Y,Y,644339.32,CANDIDATE_MASTER
SKU-85ba109a832ab9f6,T-2401B,T-2401B/2,00-00001348,"Брюки женские, белые с принтом ""серо-черные ""Y"", из шелка, с отделкой черным кантом",N,Y,N,2536451.77,CANDIDATE_MASTER
SKU-96ec193bc045e2dc,T-2401B,T-2401B/3,00-00001323,"Брюки женские, белые с принтом ""оранжевые ""Y"", из шелка",N,Y,N,2536451.77,CANDIDATE_MASTER
SKU-38e93c23c223421b,T-2401B,T-2401B/4,00-00001350,"Брюки женские, черные с принтом ""белые ""Y"", из шелка с кантом",N,Y,N,2536451.77,CANDIDATE_MASTER
SKU-ab0780c4f9fd41fa,T-2401B,T-2401B/6,00-00001321,"Брюки женские, белые с принтом ""черные балерины"", из шелка, с отделкой черным кантом",N,Y,N,2536451.77,CANDIDATE_MASTER
SKU-1d7681261f7f808e,T-2401B,T-2401B/7,00-00001322,"Брюки женские, черные с принтом ""белые балерины"", из шелка, с отделкой белым кантом",N,Y,N,2536451.77,CANDIDATE_MASTER
SKU-a7ebfa12dbafcd3a,T-2420A,T-2420A/1,00-00001306,"Блуза женская, белая с принтом ""черные балерины"", из шелка, с отделкой черным кантом",N,Y,N,2803679.27,CANDIDATE_MASTER
SKU-e7486cc92dd57223,T-2420A,T-2420A/2,00-00001347,"Блуза женская, белая с принтом ""серо-черные ""Y"", из шелка, с отделкой черным кантом",N,Y,N,2803679.27,CANDIDATE_MASTER
SKU-67860e9400e513a2,T-2420A,T-2420A/3,00-00001308,"Блуза женская, белая с принтом ""оранжевые ""Y"", из шелка,  с отделкой черным кантом",N,Y,N,2803679.27,CANDIDATE_MASTER
